"";"id";"texto_id";"estudante_id";"pergunta_id";"Pergunta";"Evidência";"Resposta";"Nível da rubrica";"predito"
"1804";"372";1;18;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"Porque ele transmite força e coragem.";"3";"1"
"1805";"393";1;19;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"Ninguém nunca tinha visto tanta carisma em um personagem, por isso elas sentiam empatia.";"2";"2"
"1806";"414";1;20;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"ele centivava as criancas a ce vasina.";"1";"1"
"1807";"435";1;21;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"O personagem incentiva as crianças a se vacinarem pois ele era um desenho animado,o que chamava muito a atenção das crianças.";"1";"1"
"1808";"456";1;22;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"oque tem no personagem é que ele é uma Gotinha";"1";"1"
"1809";"477";1;23;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"O personagem passa coragem para vacinar-se .";"2";"1"
"1810";"498";1;24;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"Havia a empatia e o carisma.";"2";"1"
"1811";"540";1;26;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"Coragem.";"2";"3"
"1812";"561";1;27;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"Sua imagem fofinha.";"1";"2"
"1813";"582";1;28;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"A felicidade do personagem que incentiva as crianças.";"1";"1"
"1814";"603";1;29;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"O personagem tirava o medo das crianças.";"2";"1"
"1815";"624";1;30;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"O personagem tirava o medo das crianças.";"2";"1"
"1816";"645";1;31;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"O personagem tem carismo pelas crianças.";"2";"1"
"1817";"666";1;32;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"E porque ele tinha carismo.";"2";"2"
"1818";"687";1;33;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"Ele era carismatico.";"2";"2"
"1819";"708";1;34;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"O sorriso do Zé Gotinha e o carisma.";"2";"1"
"1820";"729";1;35;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"Ele tem uma expressão dócil e carisma.";"2";"1"
"1821";"750";1;36;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"O personagem tem carisma, seu sorriso e sua coragem.";"3";"1"
"1822";"771";1;37;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"Aparentar ser doce , fofo , legal e etc.";"1";"2"
"1823";"792";1;38;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"Por ser carinhoso.";"1";"2"
"1824";"813";1;39;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"O personagem é chamativo e deve ter chamado a atenção das crianças fazendo elas perderem o medo com seus comerciais chamativos e divertidos.";"2";"1"
"1825";"855";1;41;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"pois ele e uma gota que se refere o liquido dentro da vasina";"1";"1"
"1826";"876";1;42;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"não sei";"1";"2"
"1827";"897";1;43;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"As animações do personagem que incentiva as crianças.";"1";"1"
"1828";"918";1;44;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"gotinha por que essistem gotinha alem de vacina ai as crianças acham";"1";"1"
"1829";"939";1;45;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"ele ensintiva as crianças se vasinarem";"1";"1"
"1830";"960";1;46;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"porque ele e muito legal.";"1";"2"
"1831";"981";1;47;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"ele e muito engrasadinho";"1";"2"
"1832";"1002";1;48;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"a forma que ele fala na telivisão";"1";"2"
"1833";"1023";1;49;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"incentiva as crianças ir no posto de vacinação";"1";"1"
"1834";"1044";1;50;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"Na minha opinião e porque ele e corajoso.";"2";"2"
"1835";"1065";1;51;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"Ha no personagem que incentivam as criancas uma gotinha.";"1";"1"
"1836";"1086";1;52;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"O personagem é uma gotinha. Como as crianças viram que ele é uma gotinha não ficaram com medo de tomar a vacina.";"1";"1"
"1837";"1107";1;53;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"ele e um personagem que não passa medo";"2";"2"
"1838";"1128";1;54;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"ele e um personagem que não passa medo";"2";"2"
"1839";"1149";1;55;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"Por que o personagem incentiva as crianças.";"1";"1"
"1840";"1170";1;56;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"ele e um personagem que não passa medo";"2";"2"
"1841";"1191";1;57;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"ele  nao  pasa  medo";"2";"2"
"1842";"1212";1;58;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"Uma gotinha";"1";"1"
"1843";"1233";1;59;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"Vai na boca";"1";"1"
"1844";"1254";1;60;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"porque gotinha nao doi";"1";"2"
"1845";"1275";1;61;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"PORQUE ELAS NÃO TOMAREM A VACINA ELAS PODEM ATE MORRER.";"1";"1"
"1846";"1296";1;62;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"CORAGEM.";"2";"3"
"1847";"1317";1;63;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"É A CORAGEM DO ZÉ GOTINHA.";"2";"1"
"1848";"1338";1;64;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"A   NÃO  TER  MEDO.";"1";"2"
"1849";"1359";1;65;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"O que incentiva as crianças é a coragem o jeito do Zé Gotinha.";"2";"1"
"1850";"1380";1;66;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"Ele e encrasado.";"1";"2"
"1851";"1401";1;67;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"coragem";"2";"3"
"1852";"1422";1;68;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"coragem";"2";"3"
"1853";"1443";1;69;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"PORQUE ELE NÃO PASSA MEDO NAS CRIANÇAS";"2";"2"
"1854";"1464";1;70;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"Coragem.";"2";"3"
"1855";"1485";1;71;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"As crianças ficaram incentivadas pois, na propaganda as crianças não choravam.";"1";"1"
"1856";"1506";1;72;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"ele era uma gota que fala sobre a importancia de se vacinar.";"1";"1"
"1857";"1527";1;73;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"o formato dele e a alegria.";"1";"1"
"1858";"1569";1;75;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"oque ha  nesse personagem e divertido por nao tomar vacina e sim tomar gotinhas .";"1";"2"
"1859";"1590";1;76;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"Ele é engraçado.";"1";"2"
"1860";"1611";1;77;15;"O que há no personagem que incentiva as crianças a se vacinarem?";"Fazer inferências, usando informações explicitas e implícitas presentes no texto";"É seu formato de gota e sua apropaganda falava que não precisava ter medo.";"2";"1"
